trial 0 t0 lA False rA False pd1 0 pd2 0 eo1 0 eo2 0 pp1 (0.0, 0.0) pp2 (0.0, 0.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.56034 lA True rA False pd1 3.432541 pd2 -1 eo1 0.4854252 eo2 0 pp1 (0.3, 0.4) pp2 (0.3, 0.6) gd1 (0.5, -0.5, 0.7) gd2 (0.0, 0.0, 0.0) go1 (35.2, 5.0, -18.7) go2 (0.0, 0.0, 0.0)
trial 0 t36.59355 lA True rA False pd1 3.323563 pd2 -1 eo1 0.3197897 eo2 0 pp1 (0.3, 0.4) pp2 (0.3, 0.6) gd1 (0.5, -0.5, 0.7) gd2 (0.0, 0.0, 0.0) go1 (35.2, 5.3, -20.3) go2 (0.0, 0.0, 0.0)
trial 0 t36.61543 lA False rA False pd1 -1 pd2 -1 eo1 0.03028427 eo2 0 pp1 (0.6, 0.4) pp2 (0.3, 0.7) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.63789 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.4, 0.5) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.65985 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.6, 0.5) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.68198 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.4, 0.5) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.70455 lA False rA False pd1 -1 pd2 -1 eo1 0.006643044 eo2 0 pp1 (0.4, 0.5) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.72685 lA False rA False pd1 -1 pd2 -1 eo1 0.1322703 eo2 0 pp1 (0.6, 0.4) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.74936 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.3, 0.5) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.77158 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.4, 0.5) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.79375 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.4, 0.5) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.81609 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.7, 0.6) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.83803 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.86039 lA False rA False pd1 -1 pd2 -1 eo1 0.1345829 eo2 0.01180095 pp1 (0.4, 0.5) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.88209 lA False rA False pd1 -1 pd2 -1 eo1 0.5950255 eo2 0.1815282 pp1 (0.3, 0.5) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t36.90426 lA True rA False pd1 2.892609 pd2 -1 eo1 0.7374812 eo2 0.2867548 pp1 (0.3, 0.4) pp2 (-1.0, -1.0) gd1 (0.4, -0.4, 0.8) gd2 (0.0, 0.0, 0.0) go1 (34.9, 5.9, -19.6) go2 (0.0, 0.0, 0.0)
trial 0 t36.93758 lA True rA False pd1 3.175262 pd2 -1 eo1 0.768556 eo2 0.3703257 pp1 (0.3, 0.4) pp2 (0.3, 0.6) gd1 (0.4, -0.4, 0.8) gd2 (0.0, 0.0, 0.0) go1 (34.9, 5.9, -20.3) go2 (0.0, 0.0, 0.0)
trial 0 t36.95961 lA True rA False pd1 3.191406 pd2 -1 eo1 0.6137629 eo2 0.2222999 pp1 (0.3, 0.4) pp2 (0.3, 0.6) gd1 (0.4, -0.4, 0.8) gd2 (0.0, 0.0, 0.0) go1 (34.9, 5.7, -19.4) go2 (0.0, 0.0, 0.0)
trial 0 t36.98219 lA True rA False pd1 2.364624 pd2 -1 eo1 0.2583373 eo2 0.07026575 pp1 (0.4, 0.4) pp2 (0.3, 0.7) gd1 (0.4, -0.4, 0.8) gd2 (0.0, 0.0, 0.0) go1 (34.9, 5.8, -19.6) go2 (0.0, 0.0, 0.0)
trial 0 t37.00436 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.3, 0.4) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t37.02664 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.5, 0.6) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t37.04875 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0.00784431 pp1 (0.6, 0.5) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t37.07117 lA False rA False pd1 -1 pd2 -1 eo1 0.03928933 eo2 0.0203547 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t37.09344 lA False rA False pd1 -1 pd2 -1 eo1 0.5712736 eo2 0.4115922 pp1 (0.4, 0.4) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 0 t37.11538 lA True rA False pd1 2.754593 pd2 -1 eo1 0.7634049 eo2 0.5523488 pp1 (0.5, 0.3) pp2 (0.4, 0.6) gd1 (-0.1, -0.5, 0.9) gd2 (0.0, 0.0, 0.0) go1 (32.5, 8.1, -22.8) go2 (0.0, 0.0, 0.0)
trial 0 t37.13784 lA True rA False pd1 3.328918 pd2 -1 eo1 0.8706778 eo2 0.7472844 pp1 (0.5, 0.3) pp2 (0.4, 0.6) gd1 (0.0, -0.1, 1.0) gd2 (0.0, 0.0, 0.0) go1 (32.5, 8.1, -23.2) go2 (0.0, 0.0, 0.0)
trial 0 t37.16004 lA True rA True pd1 3.523819 pd2 1.814423 eo1 0.9514177 eo2 0.8872131 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.1, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.5, 7.9, -22.4) go2 (-30.7, 2.5, -24.9)
trial 0 t37.18206 lA True rA True pd1 3.261368 pd2 3.040955 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.1, 1.0) gd2 (0.0, -0.1, 1.0) go1 (32.6, 7.8, -22.2) go2 (-30.7, 2.4, -25.0)
trial 0 t37.20449 lA True rA True pd1 3.448822 pd2 3.130814 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.1, 1.0) gd2 (0.0, -0.1, 1.0) go1 (32.6, 7.7, -22.1) go2 (-30.7, 2.4, -25.2)
trial 0 t37.22654 lA True rA True pd1 3.535416 pd2 2.977707 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.1, 1.0) gd2 (0.0, -0.1, 1.0) go1 (32.6, 7.6, -21.5) go2 (-30.7, 2.4, -25.3)
trial 0 t37.24857 lA True rA True pd1 3.517838 pd2 3.114044 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.1, 1.0) gd2 (0.0, -0.1, 1.0) go1 (32.6, 7.6, -21.6) go2 (-30.7, 2.3, -25.2)
trial 0 t37.28184 lA True rA True pd1 3.517487 pd2 3.078964 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.1, 1.0) gd2 (0.0, -0.1, 1.0) go1 (32.6, 7.6, -21.6) go2 (-30.7, 2.1, -24.5)
trial 0 t37.30438 lA True rA True pd1 3.498444 pd2 2.984863 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.1, 1.0) gd2 (0.0, -0.1, 1.0) go1 (32.6, 7.6, -21.6) go2 (-30.8, 2.1, -24.4)
trial 0 t37.32612 lA True rA True pd1 3.494904 pd2 3.005707 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.1, 1.0) gd2 (0.0, -0.1, 1.0) go1 (32.6, 7.5, -21.6) go2 (-30.7, 2.0, -24.4)
trial 0 t37.3482 lA True rA True pd1 3.480743 pd2 2.980896 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.1, 1.0) gd2 (0.0, -0.1, 1.0) go1 (32.6, 7.5, -21.6) go2 (-30.7, 2.0, -24.3)
trial 0 t37.37053 lA True rA True pd1 3.40564 pd2 2.989914 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.9, -20.7) go2 (-30.9, 2.9, -25.8)
trial 0 t37.3932 lA True rA True pd1 3.411346 pd2 2.9888 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.9, -21.0) go2 (-30.9, 2.8, -25.3)
trial 0 t37.4151 lA True rA True pd1 3.406448 pd2 2.99086 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.9, -20.9) go2 (-30.9, 2.7, -25.3)
trial 0 t37.43745 lA True rA True pd1 3.382126 pd2 2.986221 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.9, -20.9) go2 (-30.9, 2.7, -25.2)
trial 0 t37.4601 lA True rA True pd1 3.368286 pd2 2.982178 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.8, -20.6) go2 (-30.9, 2.7, -25.3)
trial 0 t37.48265 lA True rA True pd1 3.33609 pd2 2.963715 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.8, -20.5) go2 (-31.0, 2.7, -25.3)
trial 0 t37.50517 lA True rA True pd1 3.33667 pd2 2.937454 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.8, -20.4) go2 (-31.0, 2.7, -25.3)
trial 0 t37.52729 lA True rA True pd1 3.304535 pd2 2.931152 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.8, -20.3) go2 (-31.0, 2.7, -25.2)
trial 0 t37.54951 lA True rA True pd1 3.274628 pd2 2.893585 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.8, -20.3) go2 (-31.0, 2.7, -25.2)
trial 0 t37.57138 lA True rA True pd1 3.23175 pd2 2.84697 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.8, -20.3) go2 (-31.0, 2.6, -25.2)
trial 0 t37.59296 lA True rA True pd1 3.212006 pd2 2.804855 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.3) go2 (-31.0, 2.6, -25.2)
trial 0 t37.61502 lA True rA True pd1 3.162308 pd2 2.773605 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.3) go2 (-31.0, 2.6, -25.2)
trial 0 t37.63729 lA True rA True pd1 3.125061 pd2 2.741638 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.2) go2 (-31.0, 2.6, -25.2)
trial 0 t37.67054 lA True rA True pd1 3.090271 pd2 2.686584 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.2) go2 (-31.0, 2.6, -25.2)
trial 0 t37.69338 lA True rA True pd1 3.072327 pd2 2.661987 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.2) go2 (-31.0, 2.6, -25.2)
trial 0 t37.71513 lA True rA True pd1 2.984253 pd2 2.622864 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.1) go2 (-31.0, 2.6, -25.2)
trial 0 t37.73727 lA True rA True pd1 2.949814 pd2 2.60643 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.1) go2 (-31.0, 2.6, -25.2)
trial 0 t37.75944 lA True rA True pd1 2.937195 pd2 2.598511 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.1) go2 (-31.0, 2.6, -25.2)
trial 0 t37.78152 lA True rA True pd1 2.937057 pd2 2.595413 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.1) go2 (-30.9, 2.6, -25.1)
trial 0 t37.80366 lA True rA True pd1 2.919876 pd2 2.561295 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.1) go2 (-30.9, 2.6, -25.1)
trial 0 t37.82605 lA True rA True pd1 2.91095 pd2 2.541138 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.1) go2 (-30.9, 2.6, -25.1)
trial 0 t37.84843 lA True rA True pd1 2.911224 pd2 2.53392 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.1) go2 (-30.9, 2.6, -25.1)
trial 0 t37.87056 lA True rA True pd1 2.885223 pd2 2.531586 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.1) go2 (-30.9, 2.7, -25.2)
trial 0 t37.89311 lA True rA True pd1 2.856339 pd2 2.509766 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.1) go2 (-30.9, 2.7, -25.2)
trial 0 t37.91587 lA True rA True pd1 2.850113 pd2 2.528015 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.1) go2 (-30.9, 2.7, -25.2)
trial 0 t37.93718 lA True rA True pd1 2.842316 pd2 2.513474 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.1) go2 (-30.9, 2.6, -25.2)
trial 0 t37.95917 lA True rA True pd1 2.806168 pd2 2.505676 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.1) go2 (-30.9, 2.6, -25.2)
trial 0 t37.98164 lA True rA True pd1 2.766052 pd2 2.503723 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.1) go2 (-30.9, 2.6, -25.1)
trial 0 t38.00466 lA True rA True pd1 2.766174 pd2 2.50502 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.1) go2 (-31.0, 2.6, -25.0)
trial 0 t38.02662 lA True rA True pd1 2.76651 pd2 2.508606 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.1) go2 (-31.0, 2.6, -25.0)
trial 0 t38.04902 lA True rA True pd1 2.767532 pd2 2.515488 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.0) go2 (-31.0, 2.6, -25.0)
trial 0 t38.08197 lA True rA True pd1 2.775604 pd2 2.523804 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.3, 7.7, -20.0) go2 (-31.0, 2.6, -25.0)
trial 0 t38.10419 lA True rA True pd1 2.913269 pd2 2.554749 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.1, 1.0) gd2 (0.0, -0.1, 1.0) go1 (32.4, 7.5, -21.0) go2 (-30.8, 2.0, -24.0)
trial 0 t38.12586 lA True rA True pd1 2.906235 pd2 2.593002 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.2, 1.0) gd2 (0.0, -0.2, 1.0) go1 (32.5, 6.6, -21.1) go2 (-30.5, 1.2, -24.0)
trial 0 t38.14828 lA True rA True pd1 2.89801 pd2 2.438354 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.2, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.5, 6.4, -21.1) go2 (-30.5, 1.1, -24.0)
trial 0 t38.17102 lA True rA True pd1 2.915985 pd2 2.528244 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.6, 6.4, -21.0) go2 (-30.6, 1.1, -24.1)
trial 0 t38.19359 lA True rA True pd1 2.93277 pd2 2.544189 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.6, 6.4, -21.0) go2 (-30.6, 1.1, -24.1)
trial 0 t38.21629 lA True rA True pd1 2.915726 pd2 2.541534 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.6, 6.4, -21.0) go2 (-30.6, 1.1, -24.1)
trial 0 t38.23837 lA True rA True pd1 2.925552 pd2 2.541748 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.6, 6.4, -21.0) go2 (-30.6, 1.1, -24.1)
trial 0 t38.25995 lA True rA True pd1 2.921021 pd2 2.544983 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.6, 6.4, -21.0) go2 (-30.6, 1.1, -24.1)
trial 0 t38.28196 lA True rA True pd1 2.926132 pd2 2.546326 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.6, 6.4, -21.0) go2 (-30.6, 1.1, -24.1)
trial 0 t38.30402 lA True rA True pd1 2.937424 pd2 2.57251 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.6, 6.4, -21.0) go2 (-30.6, 1.0, -24.0)
trial 0 t38.32604 lA True rA True pd1 2.922791 pd2 2.610901 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.6, 6.4, -21.0) go2 (-30.6, 1.0, -23.9)
trial 0 t38.34812 lA True rA True pd1 2.934647 pd2 2.629257 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.6, 6.4, -21.0) go2 (-30.6, 1.0, -23.9)
trial 0 t38.38136 lA True rA True pd1 2.946609 pd2 2.629272 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.6, 6.4, -21.0) go2 (-30.6, 1.0, -23.9)
trial 0 t38.40355 lA True rA True pd1 2.946503 pd2 2.657928 eo1 1 eo2 1 pp1 (0.5, 0.3) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.6, 6.4, -21.1) go2 (-30.6, 1.0, -23.9)
trial 0 t38.42611 lA True rA True pd1 2.976486 pd2 2.665741 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.0, -0.3, 1.0) go1 (32.6, 6.4, -21.1) go2 (-30.6, 1.0, -23.9)
trial 0 t38.4481 lA True rA True pd1 2.979477 pd2 2.67337 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.4, -21.2) go2 (-30.6, 1.0, -23.9)
trial 0 t38.47092 lA True rA True pd1 3.004715 pd2 2.690216 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.4, -21.2) go2 (-30.6, 1.0, -23.9)
trial 0 t38.49329 lA True rA True pd1 3.009354 pd2 2.690735 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.4, -21.2) go2 (-30.6, 1.0, -23.9)
trial 0 t38.51595 lA True rA True pd1 3.008804 pd2 2.697983 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.4, -21.2) go2 (-30.6, 1.0, -23.9)
trial 0 t38.53796 lA True rA True pd1 3.022537 pd2 2.70874 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.4, -21.2) go2 (-30.6, 1.0, -23.9)
trial 0 t38.55983 lA True rA True pd1 3.024185 pd2 2.748428 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.4, -21.2) go2 (-30.6, 1.0, -23.9)
trial 0 t38.58215 lA True rA True pd1 3.051056 pd2 2.75267 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.3, -21.2) go2 (-30.6, 1.0, -24.0)
trial 0 t38.6046 lA True rA True pd1 3.073059 pd2 2.785507 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.3, -21.2) go2 (-30.6, 1.0, -24.0)
trial 0 t38.62689 lA True rA True pd1 3.096664 pd2 2.792984 eo1 1 eo2 1 pp1 (0.5, 0.4) pp2 (0.5, 0.5) gd1 (0.0, -0.3, 1.0) gd2 (0.1, -0.3, 1.0) go1 (32.7, 6.3, -21.2) go2 (-30.6, 1.0, -24.0)
