trial 0 t0 lA False rA False pd1 0 pd2 0 eo1 0 eo2 0 pp1 (0.0, 0.0) pp2 (0.0, 0.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t308.9195 lA False rA False pd1 -1 pd2 -1 eo1 0.519455 eo2 0.6588454 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t308.9419 lA True rA True pd1 4.916321 pd2 3.202286 eo1 0.7785885 eo2 0.8565105 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.4, -0.3, 0.9) gd2 (0.0, 0.0, 1.0) go1 (33.3, 3.5, -30.7) go2 (-28.9, 4.0, -27.3)
trial 33 t308.9641 lA True rA True pd1 2.468384 pd2 4.433426 eo1 0.8620914 eo2 0.8962389 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.2, 3.3, -30.0) go2 (-28.9, 4.2, -27.9)
trial 33 t308.9865 lA True rA True pd1 2.639679 pd2 4.254852 eo1 0.8982238 eo2 0.9115969 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.0, 1.0) gd2 (0.0, 0.2, 1.0) go1 (33.2, 3.3, -30.2) go2 (-28.9, 3.9, -27.3)
trial 33 t309.0089 lA True rA True pd1 3.110382 pd2 4.200928 eo1 0.9289274 eo2 0.9347059 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.0, 1.0) gd2 (0.1, 0.2, 1.0) go1 (33.2, 3.2, -30.0) go2 (-28.9, 3.9, -27.3)
trial 33 t309.0311 lA True rA True pd1 3.510788 pd2 4.288925 eo1 0.9374311 eo2 0.9413012 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.2, 1.0) go1 (33.2, 3.2, -30.1) go2 (-28.9, 3.8, -27.0)
trial 33 t309.0535 lA True rA True pd1 3.0858 pd2 4.269485 eo1 0.9481842 eo2 0.9489455 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.2, 1.0) go1 (33.2, 2.9, -29.5) go2 (-28.9, 3.8, -27.0)
trial 33 t309.0756 lA True rA True pd1 3.0215 pd2 4.046921 eo1 0.9304491 eo2 0.9377959 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.2, 3.0, -29.4) go2 (-28.9, 3.7, -27.0)
trial 33 t309.098 lA True rA True pd1 3.031494 pd2 4.175125 eo1 0.9203957 eo2 0.9247289 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.2, 1.0) go1 (33.2, 3.0, -29.1) go2 (-28.9, 3.7, -27.0)
trial 33 t309.1198 lA True rA True pd1 3.265396 pd2 4.284531 eo1 0.908993 eo2 0.9287477 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.2, 1.0) go1 (33.2, 3.1, -29.1) go2 (-28.9, 3.9, -27.2)
trial 33 t309.153 lA True rA True pd1 3.13179 pd2 4.166092 eo1 0.9211062 eo2 0.920195 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.2, 1.0) go1 (33.3, 3.2, -29.1) go2 (-28.8, 4.1, -27.3)
trial 33 t309.1754 lA True rA True pd1 3.184402 pd2 4.007828 eo1 0.9275039 eo2 0.934077 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 3.2, -29.1) go2 (-28.8, 4.1, -27.3)
trial 33 t309.1976 lA True rA True pd1 3.158264 pd2 4.017593 eo1 0.9275039 eo2 0.934077 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 3.2, -29.0) go2 (-28.8, 4.1, -27.3)
trial 33 t309.2197 lA True rA True pd1 3.140762 pd2 4.0401 eo1 0.928223 eo2 0.9523612 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 3.2, -28.9) go2 (-28.7, 4.1, -27.3)
trial 33 t309.2422 lA True rA True pd1 3.098114 pd2 4.019241 eo1 0.9318637 eo2 0.9732248 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 3.1, -28.9) go2 (-28.7, 4.1, -27.2)
trial 33 t309.2645 lA True rA True pd1 3.361649 pd2 4.063675 eo1 0.9479388 eo2 0.9746108 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.4, 2.8, -28.6) go2 (-28.7, 3.8, -27.2)
trial 33 t309.2868 lA True rA True pd1 3.166595 pd2 4.236862 eo1 0.9408762 eo2 0.9595553 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.4, 2.8, -28.6) go2 (-28.7, 3.8, -27.1)
trial 33 t309.3089 lA True rA True pd1 3.362045 pd2 4.032501 eo1 0.5860413 eo2 0.7235956 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.4, 2.4, -28.7) go2 (-28.7, 3.6, -27.1)
trial 33 t309.3312 lA True rA True pd1 3.426346 pd2 4.943802 eo1 0 eo2 0.2986346 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.2, 0.1, 1.0) go1 (33.4, 2.7, -29.8) go2 (-28.6, 4.0, -28.4)
trial 33 t309.3537 lA True rA True pd1 3.12056 pd2 3.727951 eo1 0 eo2 0 pp1 (0.5, 0.6) pp2 (0.4, 0.4) gd1 (-0.2, -0.3, 0.9) gd2 (0.1, 0.0, 1.0) go1 (33.5, 6.2, -43.8) go2 (-28.7, 4.0, -28.4)
trial 33 t309.3753 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t309.3974 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t309.4193 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t309.4415 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t309.4638 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t309.4972 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t309.5198 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0.2333225 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t309.5421 lA False rA False pd1 -1 pd2 -1 eo1 0.1756945 eo2 0.4836438 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t309.5644 lA False rA True pd1 -1 pd2 2.48143 eo1 0.4265546 eo2 0.5886885 pp1 (-1.0, -1.0) pp2 (0.5, 0.5) gd1 (0.0, 0.0, 0.0) gd2 (-0.1, -0.2, 1.0) go1 (0.0, 0.0, 0.0) go2 (-29.4, 4.4, -27.5)
trial 33 t309.5869 lA False rA True pd1 -1 pd2 2.861954 eo1 0.6236904 eo2 0.700448 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (0.0, 0.0, 0.0) gd2 (0.0, -0.1, 1.0) go1 (0.0, 0.0, 0.0) go2 (-29.5, 4.5, -28.1)
trial 33 t309.6088 lA True rA True pd1 2.466461 pd2 3.561203 eo1 0.8297825 eo2 0.8593428 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.2, -0.1, 1.0) gd2 (0.0, 0.0, 1.0) go1 (32.5, 3.6, -30.8) go2 (-29.6, 4.5, -28.0)
trial 33 t309.6312 lA True rA True pd1 3.287842 pd2 4.370117 eo1 0.9024195 eo2 0.9272863 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (32.6, 3.5, -30.8) go2 (-29.5, 4.3, -28.1)
trial 33 t309.6535 lA True rA True pd1 3.565353 pd2 4.328354 eo1 0.9238633 eo2 0.9447275 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.7, 3.3, -30.2) go2 (-29.4, 4.2, -28.2)
trial 33 t309.676 lA True rA True pd1 3.538193 pd2 3.961304 eo1 0.9295498 eo2 0.9537578 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 3.2, -30.1) go2 (-29.2, 3.8, -27.0)
trial 33 t309.6983 lA True rA True pd1 3.106384 pd2 4.382736 eo1 0.9313206 eo2 0.9582911 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.9, 3.0, -29.7) go2 (-29.1, 3.8, -27.3)
trial 33 t309.7202 lA True rA True pd1 3.255905 pd2 4.090591 eo1 0.9071972 eo2 0.9738377 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.0, 2.9, -29.6) go2 (-28.9, 3.6, -26.9)
trial 33 t309.7422 lA True rA True pd1 3.224121 pd2 3.977676 eo1 0.8792768 eo2 0.9502972 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.2, 2.9, -29.4) go2 (-28.8, 3.8, -27.5)
trial 33 t309.7642 lA True rA True pd1 3.249054 pd2 3.979401 eo1 0.8255398 eo2 0.9264597 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.2, 2.9, -29.5) go2 (-28.8, 3.7, -27.4)
trial 33 t309.7866 lA True rA True pd1 3.199585 pd2 4.326538 eo1 0.5041804 eo2 0.741084 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.3, 2.9, -29.4) go2 (-28.6, 3.6, -27.2)
trial 33 t309.8084 lA True rA True pd1 3.19957 pd2 3.833832 eo1 0 eo2 0.5207458 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.2, 0.1, 1.0) go1 (33.4, 3.0, -29.3) go2 (-28.6, 3.9, -28.0)
trial 33 t309.8311 lA False rA True pd1 -1 pd2 3.803116 eo1 0 eo2 0.1571095 pp1 (0.5, 0.6) pp2 (0.4, 0.4) gd1 (0.0, 0.0, 0.0) gd2 (0.1, 0.0, 1.0) go1 (0.0, 0.0, 0.0) go2 (-28.5, 4.1, -28.6)
trial 33 t309.8639 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t309.8862 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0.1669922 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t309.9086 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0.1669922 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t309.9306 lA False rA False pd1 -1 pd2 -1 eo1 0.1977787 eo2 0.5440307 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t309.9527 lA False rA True pd1 -1 pd2 3.657806 eo1 0.694875 eo2 0.8292404 pp1 (-1.0, -1.0) pp2 (0.5, 0.4) gd1 (0.0, 0.0, 0.0) gd2 (-0.1, 0.0, 1.0) go1 (0.0, 0.0, 0.0) go2 (-29.7, 4.6, -28.3)
trial 33 t309.9753 lA False rA True pd1 -1 pd2 4.003021 eo1 0.8720933 eo2 0.8879303 pp1 (-1.0, -1.0) pp2 (0.5, 0.4) gd1 (0.0, 0.0, 0.0) gd2 (-0.1, 0.1, 1.0) go1 (0.0, 0.0, 0.0) go2 (-29.7, 4.5, -28.1)
trial 33 t309.9973 lA True rA True pd1 3.680939 pd2 3.509338 eo1 0.9116345 eo2 0.9094903 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.3, 0.1, 1.0) gd2 (-0.1, 0.1, 1.0) go1 (32.4, 3.5, -30.9) go2 (-29.6, 4.3, -28.0)
trial 33 t310.0196 lA True rA True pd1 3.074738 pd2 4.143768 eo1 0.932995 eo2 0.9289524 pp1 (0.5, 0.5) pp2 (0.5, 0.4) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.5, 3.4, -30.6) go2 (-29.5, 4.1, -27.6)
trial 33 t310.042 lA True rA True pd1 3.106247 pd2 4.055695 eo1 0.9390088 eo2 0.9495003 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.7, 3.0, -29.9) go2 (-29.3, 3.7, -27.1)
trial 33 t310.0641 lA True rA True pd1 3.517151 pd2 4.161606 eo1 0.9518551 eo2 0.964857 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.8, 3.0, -29.8) go2 (-29.2, 3.8, -27.4)
trial 33 t310.0864 lA True rA True pd1 3.18158 pd2 4.061768 eo1 0.9546386 eo2 0.9727448 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (32.9, 2.8, -29.4) go2 (-29.1, 3.6, -27.2)
trial 33 t310.1084 lA True rA True pd1 3.409546 pd2 4.061096 eo1 0.9385929 eo2 0.9756457 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.0, 2.8, -29.5) go2 (-29.0, 3.6, -27.2)
trial 33 t310.131 lA True rA True pd1 3.245728 pd2 4.242889 eo1 0.9385929 eo2 0.9756457 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.1, 2.8, -29.4) go2 (-28.9, 3.5, -27.0)
trial 33 t310.1527 lA True rA True pd1 3.000137 pd2 4.014755 eo1 0.9350519 eo2 0.9795406 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.2, 3.0, -29.5) go2 (-28.8, 3.7, -27.1)
trial 33 t310.1746 lA True rA True pd1 2.731018 pd2 3.997253 eo1 0.9311318 eo2 0.9937404 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.4, 3.0, -29.4) go2 (-28.6, 3.7, -27.3)
trial 33 t310.2079 lA True rA True pd1 3.199356 pd2 3.82782 eo1 0.9148794 eo2 0.9903119 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.4, 3.0, -29.5) go2 (-28.6, 3.6, -27.2)
trial 33 t310.2304 lA True rA True pd1 3.180344 pd2 4.046967 eo1 0.9187158 eo2 0.9912606 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 2.9, -29.1) go2 (-28.5, 3.6, -27.1)
trial 33 t310.2526 lA True rA True pd1 3.190735 pd2 4.001038 eo1 0.9353186 eo2 0.9931204 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 2.9, -29.0) go2 (-28.4, 3.6, -27.0)
trial 33 t310.2748 lA True rA True pd1 3.326431 pd2 4.004959 eo1 0.9353186 eo2 0.9931204 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 3.0, -29.4) go2 (-28.3, 3.5, -26.7)
trial 33 t310.297 lA True rA True pd1 3.448639 pd2 4.027832 eo1 0.983567 eo2 0.9788265 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.8, -29.0) go2 (-28.3, 3.6, -27.0)
trial 33 t310.3195 lA True rA True pd1 3.188568 pd2 4.172989 eo1 0.983567 eo2 0.9788265 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.2, 0.1, 1.0) gd2 (0.0, 0.2, 1.0) go1 (33.1, 2.9, -29.6) go2 (-28.9, 3.7, -27.1)
trial 33 t310.3417 lA True rA True pd1 3.268143 pd2 4.077454 eo1 0.9898801 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.2, 1.0) go1 (33.2, 2.9, -29.5) go2 (-28.7, 3.6, -27.1)
trial 33 t310.3636 lA True rA True pd1 3.32283 pd2 3.983261 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.3, 2.7, -29.2) go2 (-28.7, 3.6, -27.2)
trial 33 t310.3857 lA True rA True pd1 3.178818 pd2 4.02597 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.0, 0.1, 1.0) go1 (33.4, 2.6, -29.2) go2 (-28.6, 3.3, -26.8)
trial 33 t310.408 lA True rA True pd1 3.250015 pd2 3.96106 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.4, 2.6, -29.1) go2 (-28.6, 3.3, -26.7)
trial 33 t310.4305 lA True rA True pd1 3.255234 pd2 3.886505 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 2.6, -29.1) go2 (-28.5, 3.2, -26.7)
trial 33 t310.4529 lA True rA True pd1 3.101196 pd2 3.779205 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.5, -29.1) go2 (-28.4, 3.1, -26.5)
trial 33 t310.4754 lA True rA True pd1 3.222992 pd2 3.863983 eo1 1 eo2 0.9807928 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.5, -29.1) go2 (-28.4, 3.1, -26.5)
trial 33 t310.4977 lA True rA True pd1 3.201401 pd2 3.856476 eo1 0.9654988 eo2 0.9450269 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.7, 2.7, -29.4) go2 (-28.3, 3.4, -27.0)
trial 33 t310.5198 lA True rA True pd1 3.254868 pd2 3.861603 eo1 0.8543973 eo2 0.8370011 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.7, 2.8, -29.5) go2 (-28.3, 3.6, -27.2)
trial 33 t310.5526 lA True rA True pd1 2.249634 pd2 3.560822 eo1 0.03865874 eo2 0.2246062 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.7, 3.3, -30.2) go2 (-28.3, 3.9, -27.2)
trial 33 t310.5746 lA True rA True pd1 3.678574 pd2 4.100677 eo1 0 eo2 0 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.2, 1.0) go1 (33.7, 3.7, -31.3) go2 (-28.4, 4.5, -29.0)
trial 33 t310.5974 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (0.5, 0.6) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t310.619 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t310.6411 lA False rA False pd1 -1 pd2 -1 eo1 0 eo2 0.001941557 pp1 (-1.0, -1.0) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t310.6635 lA False rA False pd1 -1 pd2 -1 eo1 0.3390893 eo2 0.4140449 pp1 (0.5, 0.6) pp2 (-1.0, -1.0) gd1 (0.0, 0.0, 0.0) gd2 (0.0, 0.0, 0.0) go1 (0.0, 0.0, 0.0) go2 (0.0, 0.0, 0.0)
trial 33 t310.6858 lA True rA True pd1 4.374832 pd2 2.694366 eo1 0.5738409 eo2 0.5829371 pp1 (0.4, 0.6) pp2 (0.4, 0.5) gd1 (0.0, -0.4, 0.9) gd2 (0.0, -0.1, 1.0) go1 (33.8, 4.3, -42.6) go2 (-28.6, 4.0, -28.1)
trial 33 t310.7079 lA True rA True pd1 2.54245 pd2 4.149918 eo1 0.8452924 eo2 0.7578053 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.6, 2.6, -29.1) go2 (-28.6, 4.0, -28.5)
trial 33 t310.7301 lA True rA True pd1 2.770676 pd2 3.834793 eo1 0.9151999 eo2 0.8306326 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 2.5, -29.1) go2 (-28.7, 3.8, -28.2)
trial 33 t310.7526 lA True rA True pd1 3.168274 pd2 3.575348 eo1 0.989857 eo2 0.9545119 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 2.6, -29.3) go2 (-28.7, 3.7, -28.0)
trial 33 t310.7755 lA True rA True pd1 2.739532 pd2 3.741043 eo1 1 eo2 0.9623867 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.0, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 2.5, -29.1) go2 (-28.7, 3.5, -27.3)
trial 33 t310.7968 lA True rA True pd1 3.018066 pd2 3.518768 eo1 1 eo2 0.9937041 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.5, 2.4, -29.0) go2 (-28.7, 3.8, -28.2)
trial 33 t310.8191 lA True rA True pd1 2.992035 pd2 3.61972 eo1 1 eo2 0.9992988 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.4, 2.5, -28.8) go2 (-28.7, 3.6, -27.4)
trial 33 t310.8412 lA True rA True pd1 2.968842 pd2 3.608322 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.4, 2.5, -28.8) go2 (-28.7, 3.7, -27.7)
trial 33 t310.8633 lA True rA True pd1 2.967026 pd2 3.608765 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.4, 2.5, -28.8) go2 (-28.7, 3.7, -27.6)
trial 33 t310.8856 lA True rA True pd1 2.861252 pd2 3.617691 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.4, 2.5, -28.8) go2 (-28.8, 3.7, -27.6)
trial 33 t310.9187 lA True rA True pd1 2.861679 pd2 3.619095 eo1 1 eo2 1 pp1 (0.5, 0.5) pp2 (0.4, 0.4) gd1 (-0.1, 0.1, 1.0) gd2 (0.1, 0.1, 1.0) go1 (33.4, 2.5, -28.8) go2 (-28.8, 3.7, -27.6)
